t,input,std_recon,dsl_recon
2721,-0,-0.0158408,-1.54593e-09
2722,-0,-0.0467418,3.76473e-11
2723,-0,-0.0628701,-9.97264e-10
2724,-0,-0.00868977,2.17007e-10
2725,-0,-0.0105352,1.08584e-09
2726,-0,-0.0015782,9.61435e-11
2727,-0,0.034791,-6.21479e-11
2728,-0,-0.038422,-2.97602e-10
2729,-0,0.027439,4.17058e-10
2730,-0,-0.0092077,3.0067e-10
2731,-0,0.030548,5.43622e-10
2732,-0,0.0190247,1.22144e-09
2733,-0,0.0352751,-4.2357e-10
2734,-0,0.0637579,-4.65021e-10
2735,-0,0.0231005,-6.4589e-10
2736,-0,0.0580467,7.66251e-10
2737,-0,0.00443055,1.64543e-10
2738,-0,0.0452631,1.46537e-09
2739,-0,0.00768094,4.03612e-10
2740,-0,-0.0502032,8.26208e-10
2741,-0,-0.0222399,1.46641e-10
2742,-0,0.100015,-4.0103e-10
2743,-0,0.151681,-2.89121e-10
2744,-0,0.088692,8.23031e-10
2745,-0,-0.00209572,1.8266e-10
2746,-0,0.0607781,-2.77286e-10
2747,-0,-0.00934419,4.64584e-10
2748,-0,-0.032624,1.97408e-10
2749,-0,-0.00928667,1.12138e-10
2750,-0,0.0861965,1.472e-10
2751,-0,-0.0468264,2.28477e-10
2752,-0,-0.0157391,-4.46941e-10
2753,-0,0.0325703,-6.43702e-11
2754,-0,0.0154362,-5.78132e-10
2755,-0,0.0521393,9.73833e-10
2756,-0,0.0746729,1.10963e-09
2757,-0,0.013638,-6.45819e-10
2758,-0,0.0594079,-2.5849e-10
2759,-0,0.010053,5.05899e-10
2760,-0,-0.0317152,-7.26077e-10
2761,-0,0.00328053,1.15844e-09
2762,-0,0.0231724,-8.14947e-10
2763,-0,-0.0116136,-5.32249e-10
2764,-0,0.0342077,-7.95748e-10
2765,-0,-0.115165,-5.55225e-10
2766,-0,0.0516226,5.09958e-10
2767,-0,-0.0507917,1.72379e-10
2768,-0,0.0185531,-4.00409e-10
2769,-0,-0.0294668,-4.13033e-10
2770,-0,0.0285115,-1.68089e-10
2771,-0,0.0843868,-8.39246e-10
2772,-0,-0.0283382,1.74418e-10
2773,-0,-0.00259026,-5.56521e-10
2774,-0,-0.0112532,-9.57886e-10
2775,-0,-0.0177268,-7.83581e-10
2776,-0,-0.051292,9.94659e-10
2777,-0,0.0046607,-5.2752e-10
2778,-0,0.103387,6.57916e-10
2779,-0,-0.037002,2.03343e-11
2780,-0,-0.0182811,-7.84723e-10
2781,-0,-0.0686483,-8.91075e-10
2782,-0,0.0193229,6.97429e-10
2783,-0,-0.110388,9.53985e-10
2784,-0,0.0381664,-2.07481e-10
2785,-0,0.01505,6.89277e-11
2786,-0,0.0368902,-1.30978e-09
2787,-0,-0.105727,7.66306e-10
2788,-0,0.0370246,-1.11328e-09
2789,-0,-0.0456879,2.27934e-11
2790,-0,-0.00655787,1.8506e-10
2791,-0,-0.036623,9.04336e-10
2792,-0,0.0453737,-1.69093e-10
2793,-0,-0.0238461,1.06443e-09
2794,-0,0.045952,-2.27476e-10
2795,-0,0.0610651,1.23334e-09
2796,-0,-0.00819261,3.73308e-10
2797,-0,0.0437506,-3.72391e-11
2798,-0,0.0477989,4.11594e-10
2799,-2.69002e-40,-0.0742041,7.92047e-10
2800,-6.30845e-39,-0.105038,-2.21817e-11
2801,-1.43186e-37,0.0523976,8.23553e-10
2802,-3.08881e-36,-0.0801398,-6.6964e-10
2803,-6.31819e-35,-0.0246111,-1.29759e-10
2804,-1.2255e-33,0.0501894,-4.2715e-10
2805,-2.25389e-32,-0.014184,-7.78841e-11
2806,-3.93045e-31,-0.0383095,5.17542e-10
2807,-6.49864e-30,-0.0279611,9.0311e-10
2808,-1.01873e-28,0.0246519,3.98198e-10
2809,-1.51402e-27,0.0130805,-6.56866e-10
2810,-2.13316e-26,0.0477026,1.43763e-10
2811,-2.84912e-25,0.0633987,-1.20932e-09
2812,-3.60725e-24,0.141777,4.05198e-10
2813,-4.32915e-23,0.081354,9.33046e-10
2814,-4.92448e-22,0.0428595,1.50419e-10
2815,-5.30918e-21,0.0360012,1.33649e-10
2816,-5.42466e-20,0.0590787,-9.3788e-10
2817,-5.25255e-19,0.0366617,-3.18513e-10
2818,-4.81936e-18,0.0347383,-2.10018e-10
2819,-4.18983e-17,0.000154939,5.76681e-10
2820,-3.45108e-16,-0.00120042,2.21554e-10
2821,-2.69295e-15,-0.0802438,-2.76026e-10
2822,-1.99053e-14,-0.010196,-4.03621e-10
2823,-1.39362e-13,0.0198589,-2.22913e-10
2824,-9.2405e-13,-0.0864132,1.45637e-09
2825,-5.80195e-12,-0.0238815,-5.73165e-11
2826,-3.44923e-11,-0.0678343,-3.84514e-10
2827,-1.94124e-10,-0.0185943,2.71853e-10
2828,-1.03413e-09,0.0320738,-8.24966e-10
2829,-5.21349e-09,-0.0746506,-3.2381e-10
2830,-2.48694e-08,-0.0154198,1.63219e-09
2831,-1.12226e-07,0.0195622,-4.92784e-10
2832,-4.78966e-07,-0.0772912,-3.01196e-10
2833,-1.93282e-06,-0.0220768,2.33565e-10
2834,-7.37267e-06,0.0174854,1.45484e-09
2835,-2.65744e-05,0.0126599,-5.43462e-10
2836,-9.04787e-05,-0.0315338,9.80357e-10
2837,-0.000290864,0.0424235,-1.1739e-10
2838,-0.000882442,-0.0308256,5.95257e-10
2839,-0.00252518,0.0338378,-6.12711e-10
2840,-0.00681133,-0.0360611,8.35754e-10
2841,-0.0173052,0.0513642,-6.59929e-10
2842,-0.0413751,-0.0334053,3.16529e-10
2843,-0.0929945,-0.0102844,9.81761e-11
2844,-0.196233,-0.0112068,2.48177e-10
2845,-0.388147,-0.0608961,-1.04455e-10
2846,-0.718233,0.0410619,1.38949e-09
2847,-1.24016,-0.113533,7.56088e-10
2848,-1.99152,0.0586868,-8.64463e-11
2849,-2.96088,0.0275469,9.05831e-10
2850,-4.04946,-0.0821259,6.70849e-10
2851,-5.04586,-0.0129338,-2.25187e-10
2852,-5.63968,0.0163469,-3.76646e-10
2853,-5.49515,0.0266704,4.91287e-10
2854,-4.38224,0.000475544,1.16045e-09
2855,-2.32471,0.00264029,1.69701e-10
2856,0.308212,0.0421849,3.15317e-10
2857,2.84124,-0.0167866,-6.45747e-11
2858,4.49118,0.0692325,-9.10332e-12
2859,4.66858,-0.0364939,7.98472e-10
2860,3.25344,-0.00712282,3.23868e-11
2861,0.700701,-0.0867613,-5.6768e-10
2862,-2.09961,-0.0285017,2.30834e-10
2863,-4.16073,-0.0240248,-7.75896e-10
2864,-4.78266,-0.0357587,-5.83978e-11
2865,-3.80282,-0.0203008,-7.142e-10
2866,-1.60806,-0.007365,1.71572e-10
2867,1.07343,0.0979256,1.98946e-10
2868,3.48012,-0.0107398,-7.75237e-10
2869,5.07821,-0.0578104,-9.47156e-10
2870,5.67982,0.0732999,7.26092e-10
2871,5.40792,0.0903371,2.24024e-10
2872,4.56545,0.0530628,-2.38151e-10
2873,3.48842,0.0954405,-8.24895e-10
2874,2.44174,0.0186832,5.79509e-10
2875,1.57785,0.0816985,1.13489e-09
2876,0.946331,-0.0597354,1.87932e-10
2877,0.52882,0.0909991,-3.39153e-10
2878,0.276131,0.106745,-1.6373e-09
2879,0.135032,-0.0115053,-4.69073e-10
2880,0.0619489,0.000740307,-6.84069e-11
2881,0.0267011,0.0280399,1.15566e-09
2882,0.0108249,0.0393954,-4.84667e-10
2883,0.00413189,0.016118,-2.24239e-10
2884,0.00148611,-0.0103681,4.62441e-10
2885,0.000504001,0.0261498,7.45009e-10
2886,0.000161269,0.0500283,9.98659e-10
2887,4.87117e-05,-0.00554322,8.73716e-10
2888,1.38955e-05,0.0429342,1.35876e-09
2889,3.74491e-06,-0.0635467,-3.86083e-10
2890,9.53873e-07,0.0233802,-1.42783e-09
2891,2.29695e-07,0.0450537,1.71941e-10
2892,5.23055e-08,0.0233689,1.13108e-09
2893,1.12664e-08,0.017611,-9.22453e-10
2894,2.29592e-09,0.0531534,-1.10385e-10
2895,4.42743e-10,-0.0238533,-4.09656e-10
2896,8.08073e-11,-0.0399874,-7.13941e-12
2897,1.39612e-11,0.0417965,9.03262e-11
2898,2.28368e-12,-0.0404577,7.2286e-10
2899,3.53709e-13,-0.0545921,-7.91297e-10
2900,5.18814e-14,-0.0503121,-5.81887e-10
2901,7.20753e-15,0.00294566,-3.62924e-10
2902,9.48434e-16,-0.0327119,4.83114e-10
2903,1.18228e-16,-0.0104334,6.18469e-10
2904,1.39628e-17,-0.0309725,-8.05758e-10
2905,1.5624e-18,-0.0168248,-1.10103e-09
2906,1.6566e-19,-0.124649,3.95184e-10
2907,1.66448e-20,0.00590956,-6.32033e-11
2908,1.58492e-21,-0.0338537,-1.18977e-09
2909,1.43031e-22,0.0187994,-1.77526e-10
2910,1.22343e-23,-0.0128265,-3.16138e-10
2911,9.91897e-25,-0.0856055,2.87595e-10
2912,7.62297e-26,0.0569294,8.04252e-10
2913,5.55356e-27,0.0224169,3.99071e-10
2914,3.83552e-28,0.0154304,-7.30025e-11
2915,2.51136e-29,-0.0341923,8.01066e-10
2916,1.55898e-30,0.010003,6.91713e-10
2917,9.1756e-32,0.08641,7.7487e-10
2918,5.12046e-33,0.116092,-8.61698e-10
2919,2.70941e-34,-0.0140535,1.2385e-09
2920,1.35944e-35,0.0787879,-7.9366e-10
2921,6.46791e-37,-0.0336694,1.26426e-09
2922,2.91951e-38,-0.0782989,-1.24584e-09
2923,1.24774e-39,0.0175857,-6.55959e-10
2924,3.44649e-41,-0.0207956,1.2999e-09
2925,0,-0.0158898,1.20759e-09
2926,0,0.0108367,-7.12715e-10
2927,0,0.0273111,2.00635e-10
2928,0,-0.021156,-2.9147e-10
2929,0,0.0441468,3.03053e-10
2930,0,-0.0231388,1.49315e-09
2931,0,0.0559147,3.72104e-10
2932,0,0.0402367,5.14813e-10
2933,0,0.0174956,1.72165e-10
2934,0,-0.000169459,-1.65319e-11
2935,0,-0.00823615,5.29337e-10
2936,0,-0.0300558,6.5202e-10
2937,0,-0.0451409,-9.16942e-10
2938,0,0.0248397,-7.33162e-10
2939,0,0.0129814,1.22126e-10
2940,0,-0.0860406,-8.46813e-10
2941,0,-0.0633863,-2.95862e-11
2942,0,-0.0465265,-1.00319e-09
2943,0,0.0459535,8.65773e-10
2944,0,-0.030076,8.8014e-10
2945,0,0.00170925,-8.25146e-10
2946,0,-0.0321443,8.66265e-10
2947,0,-0.0565272,-8.39121e-10
2948,0,0.0237862,-2.22098e-10
2949,0,-0.00386429,1.08989e-10
2950,0,0.000880281,9.54058e-10
2951,0,0.0189618,4.34395e-10
2952,0,-0.0211831,3.23118e-10
2953,0,0.00403221,-4.44794e-10
2954,0,0.04319,-1.99148e-09
2955,0,0.000857881,4.10195e-11
2956,0,-0.00934877,9.92628e-11
2957,0,0.000831388,-6.24269e-10
2958,0,0.0196838,-5.59645e-10
2959,0,-0.0461003,5.47745e-10
2960,0,0.0397079,-1.65506e-10
2961,0,0.0412719,1.1413e-10
2962,0,-0.00802041,3.37258e-10
2963,0,-0.027331,2.71211e-10
2964,0,0.00350336,2.3239e-10
2965,0,-0.0397596,2.72999e-10
2966,0,-0.0148212,-2.45078e-10
2967,0,-0.0668557,-1.38279e-10
2968,0,-0.0239063,-2.84765e-10
2969,0,-0.0104003,9.28506e-11
2970,0,-0.0111877,1.5034e-10
2971,0,0.00423107,1.79658e-10
2972,0,-0.0660541,-1.29271e-09
2973,0,-0.022554,4.74035e-10
2974,0,-0.0238983,3.20906e-10
2975,0,-0.137096,-3.9283e-11
2976,0,-0.0257915,-7.34542e-10
2977,0,-0.0244311,3.4365e-10
2978,0,0.0753624,-5.29373e-10
2979,0,-0.0144432,-9.39754e-10
2980,0,-0.00121075,4.00772e-11
2981,0,0.0443755,-1.37441e-09
2982,0,-0.0430881,-1.00534e-10
2983,0,-0.0951862,3.58427e-10
2984,0,-0.108727,-4.46336e-10
2985,0,0.0231782,-3.17446e-10
2986,0,0.0438356,-7.29718e-10
2987,0,0.0535986,3.67959e-10
2988,0,0.0317899,-1.9201e-10
2989,0,-0.032834,-5.99321e-10
2990,0,0.0237013,-1.93172e-10
2991,0,-0.00875387,-7.93808e-10
2992,0,-0.0176394,-2.06032e-10
2993,0,-0.0308544,-4.01752e-10
2994,0,0.149368,4.01313e-10
2995,0,0.0335134,3.40535e-10
2996,0,-0.0398978,-5.26079e-10
2997,0,0.00642365,7.00714e-10
2998,0,0.0298668,-7.7574e-10
2999,0,0.0565939,-1.2886e-09
3000,0,-0.00943135,-2.49823e-10
3001,0,-0.058106,9.61722e-10
3002,0,0.000537348,6.85108e-10
3003,0,0.0426378,-1.75604e-09
3004,0,0.0072327,2.96361e-10
3005,0,-0.0786995,-4.69894e-10
3006,0,-0.00286508,3.21575e-10
3007,0,0.00324602,4.33012e-10
3008,0,0.0126632,-1.69903e-10
3009,0,-0.07162,7.32722e-10
3010,0,0.00717889,6.09023e-10
3011,0,-0.000207238,6.28166e-10
3012,0,0.111667,2.22095e-10
3013,0,-0.0423825,1.02449e-09
3014,0,0.012088,-4.3376e-11
3015,0,-0.0304831,1.80062e-10
3016,0,0.00836678,3.88709e-10
3017,0,0.0178768,5.18899e-10
3018,0,0.032186,1.1503e-09
3019,0,-0.0887177,-7.03403e-11
3020,0,-0.123792,3.59901e-10
3021,0,-0.0759169,2.8736e-10
3022,0,0.0310227,1.33966e-09
3023,0,0.086498,-5.64001e-10
3024,0,0.0837494,8.56786e-10
3025,0,-0.0662842,-3.08103e-10
3026,0,0.0431618,-5.38483e-10
3027,0,0.0367769,-6.82791e-10
3028,0,-0.0293414,-1.93163e-10
3029,0,-0.0606188,6.48955e-10
3030,0,-0.121242,-9.87481e-11
3031,0,-0.0538731,-4.74119e-10
3032,0,-0.00576283,6.85522e-10
3033,0,0.0388996,-4.04841e-10
3034,0,-0.0966815,-3.62361e-10
3035,0,-0.0100137,-1.21533e-09
3036,0,0.0110656,-3.15054e-10
3037,0,0.00329594,-2.0312e-09
3038,0,-0.0153429,-7.36451e-10
3039,0,-0.000859269,-3.30497e-10
3040,0,-0.00608544,9.53728e-11
3041,0,-0.0606833,-8.26097e-10
3042,0,-0.00969399,2.64285e-10
3043,0,0.0829361,-9.12223e-10
3044,0,-0.0350175,7.05227e-10
3045,0,0.0361171,-1.20833e-10
3046,0,-0.00265695,1.97149e-10
3047,0,-0.0777963,-7.16593e-10
3048,0,-0.0167674,-3.87685e-11
3049,0,-0.0245756,-9.19305e-10
3050,0,-0.0164842,-3.17146e-10
3051,0,-0.0262706,-7.65494e-10
3052,0,0.00454839,-5.04334e-10
3053,0,-0.0403191,2.3352e-10
3054,0,0.000596028,-3.27126e-10
3055,0,-0.0238181,1.09281e-09
3056,0,0.0505602,-1.2438e-09
3057,0,-0.0225958,-4.70683e-10
3058,0,0.0404875,-4.01753e-11
3059,0,-0.015108,8.46173e-10
3060,0,0.0638324,-1.26139e-09
3061,0,-0.00314315,1.12142e-10
3062,0,0.00196464,-6.88478e-11
3063,0,0.0348589,9.74822e-10
3064,0,0.0377221,-3.59895e-10
3065,0,0.0330543,-3.68695e-11
3066,0,-0.0408068,8.75766e-10
3067,0,0.00912568,1.82813e-10
3068,0,0.0669199,-9.76035e-10
3069,0,-0.0725107,4.36563e-10
3070,0,-0.0888522,3.61827e-10
3071,0,0.0502429,-4.86078e-10
3072,0,0.0435367,-2.88998e-10
3073,0,-0.018482,-2.07219e-09
3074,0,-0.0105386,-4.92781e-10
3075,0,0.0183665,-4.41283e-11
3076,0,-0.0464566,6.81689e-10
3077,0,0.0151593,3.79091e-10
3078,0,0.0123223,-3.74486e-10
3079,0,-0.000444738,6.99838e-10
3080,0,-0.0587044,-2.07286e-10
3081,0,0.00156866,-1.05062e-09
3082,0,0.0316468,1.18642e-10
3083,0,-0.0148441,7.73748e-11
3084,0,-0.0178957,7.74522e-11
3085,0,-0.0807286,-4.50853e-10
3086,0,0.0827662,4.20681e-10
3087,0,-0.0685632,2.27342e-10
3088,0,0.0115094,-2.20652e-10
3089,0,0.0329495,7.79703e-10
3090,0,0.00727619,1.20623e-10
3091,0,0.0539991,3.32089e-10
3092,0,0.0269724,-5.29762e-11
3093,0,-0.0381303,-9.30134e-10
3094,0,-0.0100403,9.11105e-10
3095,0,0.0239615,-2.08688e-10
3096,0,0.0387788,-1.22111e-09
3097,0,0.0465352,6.04582e-10
3098,0,-0.126067,5.12584e-10
3099,0,-0.0241928,-1.5965e-09
3100,0,-0.0145766,4.3217e-10
3101,0,0.0121877,-1.37133e-09
3102,0,0.014284,5.7839e-10
3103,0,-0.0211689,3.97684e-10
3104,0,-0.00395779,4.51951e-10
3105,0,0.031115,6.31806e-11
3106,0,0.0752677,3.84867e-12
3107,0,-0.0354716,-1.68827e-09
3108,0,-0.0603157,-4.98243e-10
3109,0,-0.00368456,-4.52497e-10
3110,0,0.0620833,-2.4551e-10
3111,0,0.0406596,1.08943e-09
3112,0,-0.0153594,1.32239e-09
3113,0,-0.0277281,3.45575e-10
3114,0,-0.00154683,-1.86381e-10
3115,0,0.123014,1.35942e-09
3116,0,-0.0737568,-1.54633e-09
3117,0,-0.0255057,-1.59262e-09
3118,0,-0.0281813,-2.55458e-10
3119,0,-0.0817625,2.5798e-10
3120,0,0.0284383,7.93734e-10
3121,0,0.0363258,5.22288e-10
3122,0,0.0331893,-1.44799e-09
3123,0,0.0549939,5.18491e-10
3124,0,-0.0672559,5.75594e-10
3125,0,-0.0533328,-4.17384e-10
3126,0,-0.0339512,-6.93937e-12
3127,0,0.0292078,7.65852e-10
3128,0,-0.0232052,-4.84396e-11
3129,0,-0.0259378,-5.31356e-11
3130,0,0.0250757,1.06155e-09
3131,0,-0.116061,-3.06255e-11
3132,0,0.0317369,-8.04054e-11
3133,0,0.0534616,-5.37445e-10
3134,0,0.0141033,-9.03932e-10
3135,0,0.0405081,7.20425e-10
3136,0,0.0262936,1.70055e-10
3137,0,0.0265303,1.26673e-09
3138,0,-0.0327127,6.43066e-10
3139,0,-0.0468477,-1.14366e-11
3140,0,-0.0351688,8.41489e-10
3141,0,0.0278681,-9.55335e-10
3142,0,0.0405545,-1.2221e-09
3143,0,0.0017218,7.55381e-11
3144,0,-0.110218,2.10448e-10
3145,0,-0.0592491,-1.77365e-10
3146,0,-0.0269776,2.74263e-10
3147,0,-0.0285141,-2.23223e-10
3148,0,-0.0149442,7.07979e-10
3149,0,0.0860484,1.34934e-10
3150,0,-0.0577034,3.79928e-10
3151,0,0.0301973,4.84435e-10
3152,0,0.0246894,4.96995e-10
3153,0,0.0610695,1.04186e-09
3154,0,0.0695768,9.65542e-11
3155,0,-0.0131725,5.01827e-10
3156,0,-0.043355,1.44844e-10
3157,0,-0.00965003,-9.09735e-11
3158,0,0.017638,-2.49514e-10
3159,0,-0.0234201,7.319e-10
3160,0,0.0375776,-2.68377e-10
3161,0,-0.047546,-4.53828e-10
3162,0,0.13763,-7.81734e-10
3163,0,-0.0295232,-3.64465e-10
3164,0,0.0360689,4.42247e-10
3165,0,-0.106586,2.55879e-10
3166,0,0.0134215,-1.12488e-09
3167,0,0.0476558,-8.38213e-11
3168,0,-0.114063,-1.6787e-09
3169,0,-0.0323749,-3.37284e-10
3170,0,0.0057749,3.16528e-10
3171,0,-0.0319146,4.56078e-10
3172,0,-0.00133024,1.27621e-09
3173,0,0.0166074,6.16539e-10
3174,0,0.0496915,-1.31885e-09
3175,0,-0.0125618,3.04463e-11
3176,0,-0.0556476,1.95424e-10
3177,0,-0.0167165,1.22227e-09
3178,0,-0.0874934,1.55832e-10
3179,0,0.0309047,2.07125e-10
3180,0,-0.02397,-4.89628e-12
3181,0,0.0124995,-6.65059e-10
3182,0,-0.0497911,-3.26322e-10
3183,0,0.000457169,-5.20409e-10
3184,0,-0.00256819,-3.37691e-10
3185,0,-0.0387995,5.42036e-10
3186,0,-0.019684,-9.7971e-10
3187,0,-0.048172,6.21457e-10
3188,0,-0.0403803,-2.18265e-10
3189,0,0.0248884,-3.75546e-10
3190,0,0.0640111,7.77888e-10
3191,0,0.00352061,-6.54083e-11
3192,0,-0.0531219,-5.02326e-10
3193,0,0.0142293,-5.89826e-10
3194,0,-0.0324168,-3.66927e-10
3195,0,-0.00641854,1.15025e-09
3196,0,-0.0277259,4.00784e-11
3197,0,0.0067608,-1.06863e-09
3198,0,0.0168806,-8.17894e-10
3199,0,0.0219514,7.26796e-12
3200,0,0.00631584,-4.57255e-10
3201,0,-0.0133954,-5.10537e-10
3202,0,-0.0544558,-2.58321e-10
3203,0,0.0483555,-1.05345e-10
3204,0,-0.0196903,3.41339e-10
3205,0,0.0543277,-7.60766e-10
3206,0,-0.0125841,2.18846e-10
3207,0,-0.0285617,2.3528e-10
3208,0,-0.0267013,-9.74999e-10
3209,0,0.0711172,-6.04891e-10
3210,0,-0.057504,2.1318e-10
3211,0,0.0579192,7.15871e-10
3212,0,-0.0146056,1.0597e-09
3213,0,0.0312681,-1.07843e-10
3214,0,0.0626974,-3.05848e-10
3215,0,0.0872003,2.10902e-10
3216,0,0.0276919,5.45896e-10
3217,0,-0.0262071,1.63854e-10
3218,0,-0.0389032,-5.61063e-10
3219,0,-0.0242982,7.85522e-10
3220,0,0.00784916,-3.28957e-10
3221,0,-0.0106156,5.19187e-10
3222,0,0.0703221,1.16008e-10
3223,0,0.0939327,1.40206e-09
3224,0,0.0696982,-3.9566e-10
3225,0,0.0279239,-5.57536e-10
3226,0,-0.0387775,-2.64166e-10
3227,0,-0.0192989,-8.04276e-10
3228,0,0.0409367,8.02534e-10
3229,0,-0.0194241,-3.24998e-10
3230,0,0.0167543,-1.3493e-09
3231,0,-0.00988876,4.3272e-10
3232,0,0.0473394,5.01682e-10
3233,0,-0.0269822,-3.49759e-10
3234,0,-0.109654,-7.78218e-10
3235,0,-0.0408616,-5.61943e-10
3236,0,-0.00682662,-4.51385e-10
3237,0,-0.0315851,9.66728e-10
3238,0,0.0592956,5.31223e-10
3239,0,0.0637653,-1.60635e-10
3240,0,-0.0456332,2.85446e-10
3241,0,0.0742906,1.82216e-10
3242,0,-0.00728448,-2.56528e-10
3243,0,-0.0362346,7.39513e-10
3244,0,-0.03705,3.14437e-10
3245,0,-0.0154419,-2.85522e-10
3246,0,-0.155074,-5.27127e-11
3247,0,-0.0134165,-3.06234e-10
3248,0,0.0216764,-5.51732e-11
3249,0,-0.0219876,-2.0458e-10
3250,0,-0.0632019,6.31936e-10
3251,0,-0.0315646,9.24067e-10
3252,0,-0.0412228,-3.64893e-10
3253,0,0.113103,1.34635e-09
3254,0,-0.0269338,-1.03101e-10
3255,0,0.00190583,4.25093e-10
3256,0,0.00846255,1.24836e-09
3257,0,0.0150054,-1.79308e-09
3258,0,-0.00529572,-5.26678e-10
3259,0,0.0161006,-5.97326e-10
3260,0,0.0396527,3.83718e-10
3261,0,0.024429,9.29489e-11
3262,0,0.0363755,-6.16996e-10
3263,0,-0.00502779,-4.86078e-10
3264,0,0.00174812,1.68398e-09
3265,0,0.0469073,-1.64302e-10
3266,0,-0.0354783,-5.02515e-10
3267,0,-0.00246101,7.92361e-11
3268,0,0.134011,3.84434e-10
3269,0,-0.026427,-4.45635e-11
3270,0,-0.0782656,4.73696e-10
3271,0,-0.00113575,-5.33767e-11
3272,0,-0.0515895,1.50666e-10
3273,0,-0.144773,1.09441e-09
3274,0,-0.0249151,7.59753e-11
3275,0,0.050343,7.83488e-10
3276,0,0.00301712,-1.29343e-09
3277,0,-0.0590364,-6.79474e-10
3278,0,-0.0232301,-7.41467e-10
3279,0,-0.0188784,-1.17925e-10
3280,0,-0.103403,4.14188e-10
3281,0,-0.0788362,1.0563e-09
3282,0,0.00281927,1.9764e-10
3283,0,-0.0619913,-7.51442e-10
3284,0,0.00328521,7.53161e-10
3285,0,0.0454445,-5.20023e-12
3286,0,0.0261822,1.33465e-09
3287,0,0.058205,-6.09517e-11
3288,0,0.0515799,1.4717e-09
3289,0,0.00722771,6.87005e-10
3290,0,-0.0154308,9.99252e-10
3291,0,0.0127843,-3.71796e-10
3292,0,0.0348219,-2.95927e-11
3293,0,0.0876111,1.14474e-10
3294,0,0.0337273,-2.62824e-10
3295,0,0.021784,-4.52946e-10
3296,0,-0.0157613,1.09003e-09
3297,0,0.0545336,-7.82075e-10
3298,0,-0.0194548,-3.38649e-10
3299,0,0.0305713,1.11824e-10
3300,0,-0.00555093,4.8589e-10
3301,0,-0.0253024,-7.60762e-10
3302,0,-0.0220389,3.77784e-11
3303,0,-0.0160845,4.7622e-10
3304,0,-0.0500139,1.9102e-11
3305,0,0.0548951,-1.14296e-10
3306,0,-0.0381217,2.87061e-11
3307,0,0.0128244,5.91979e-10
3308,0,-0.0651274,7.5453e-10
3309,0,-0.00805792,1.64609e-10
3310,0,-0.0244142,2.86727e-10
3311,0,0.0119943,-7.0984e-10
3312,0,-0.0123241,6.208e-10
3313,0,0.0314332,1.00143e-09
3314,0,0.0544652,3.03124e-10
3315,0,0.011494,-6.11439e-10
3316,0,0.0233971,-2.179e-10
3317,0,0.0122315,1.1018e-09
3318,0,0.0828475,1.35964e-09
3319,0,-0.0407025,5.35714e-10
3320,0,-0.0168115,-4.79173e-10
3321,0,0.041831,-5.48523e-10
3322,0,-0.0102689,-2.34775e-10
3323,0,0.00919379,1.27851e-09
3324,0,-0.0363668,3.49305e-10
3325,0,0.0221141,-1.47712e-09
3326,0,-0.0209814,1.43363e-09
3327,0,-0.048226,3.14852e-11
3328,0,0.0515271,-6.91644e-10
3329,0,0.0549118,1.03782e-09
3330,0,-0.0761237,-3.09702e-10
3331,0,-0.0300868,5.07847e-10
3332,0,-0.0663552,-4.28577e-10
3333,0,0.00468474,-2.7303e-10
3334,0,-0.0793833,-5.48211e-10
3335,0,-0.0260022,-7.02495e-10
3336,0,-0.00567655,-6.44352e-10
3337,0,0.00324399,-4.21248e-11
3338,0,-0.0777463,1.03693e-10
3339,0,0.0427663,-4.04589e-10
3340,0,-0.0338667,-4.68693e-11
3341,0,0.0741879,-5.44935e-10
3342,0,-0.0163601,1.84234e-10
3343,0,-0.0799,-2.98439e-10
3344,0,0.0274283,-1.25767e-09
3345,0,-0.0487006,-7.68386e-10
3346,0,-0.0503077,-7.57772e-10
3347,0,0.0157065,-1.23872e-09
3348,0,-0.045979,-3.59487e-10
3349,0,-0.0123677,5.9486e-11
3350,0,-0.0208717,2.05064e-10
3351,0,-0.014533,1.12351e-09
3352,0,-0.0623561,-5.15131e-10
3353,0,0.0199071,2.92808e-10
3354,0,-0.0626216,-7.58681e-10
3355,0,0.062345,-1.17919e-10
3356,0,-0.020051,-4.44696e-10
3357,0,0.0411714,1.18563e-09
3358,0,-0.0235968,-5.22435e-10
3359,0,-0.0342762,4.97354e-11
3360,0,0.0728947,9.26922e-10
3361,0,-0.0164114,1.28519e-11
3362,0,-0.0271655,4.71008e-11
3363,0,-0.0382726,7.09029e-10
3364,0,0.102533,7.48178e-10
3365,0,0.0623701,2.51907e-10
3366,0,0.0330015,-7.70022e-10
3367,0,0.00198919,1.0466e-09
3368,0,0.0498864,-4.59626e-10
3369,0,-0.0735729,1.0025e-09
3370,0,-0.0184772,-7.60415e-10
3371,0,0.0538722,-8.41629e-10
3372,0,-0.0256557,3.91184e-10
3373,0,-0.0652044,7.13236e-10
3374,0,-0.0193029,-1.35223e-09
3375,0,-0.065542,1.30865e-09
3376,0,0.0450502,-1.06558e-09
3377,0,0.00280298,-7.20447e-10
3378,0,-0.00338145,-6.62939e-10
3379,0,0.0447025,1.11356e-10
3380,0,0.0120946,-1.4201e-10
3381,0,0.0216954,-6.47809e-10
3382,0,-0.015018,-3.68116e-10
3383,0,0.0704045,-1.57381e-09
3384,0,0.00538878,9.93997e-10
3385,0,0.0376264,-1.78821e-10
